modelName,ExcludedBy
427259004,0;1;2;4;5
427263214,
427275498,
427278912,0;1
427284623,0;1
427287079,0;1
427289208,
427296257,
427297708,0;1;4
427299975,
42730589,
42730618,
427307261,0;1;8;9
427311733,
427316289,0;22
427318715,0;1;5;10;12
427323122,
427323681,
427326255,
427332971,
427346346,
427349260,
427355751,0;1;2;3;4;5;6;7;8;9;10;11;13;14;16;17;18;19
427356423,
427359679,
427362117,0;1
427370022,0;1;4
427373322,
427380019,
427383270,
427396014,0;1;5;12
427400808,
427407488,
427414718,0;1
427415596,0;1
427415709,0;1;8;10
427425143,0;1;4
427427906,
427428631,
427431723,
427435728,0;1;5;12
42744140,0;1
42744751,0;1;2;3;4;6;7;8;9;13;14
42744816,0;22
427449459,
427450666,0;1;12
42745742,0;1
427464074,0;1;5;12;22
427470814,
427476126,
427483529,
427483881,
427490871,0;1
427492340,0;1;5;12
427494556,0;1;5;12
427495716,
427498738,
427498771,
427499821,
427500605,0;1
427502319,0;1;4
427508857,0;1
427511993,
427515233,
427516653,
427519975,0;22
427526875,0;1;5
42753077,
427535335,0;1
427540636,
427543177,
427544690,
427546441,
427547712,
427551821,0;1;5;12
427559510,
427562840,
427568275,
427568934,
427570629,0;18;22
427571360,0;1;4;5
427573160,
427576025,
427580226,0;1;3;8;10
427581252,0;1;5;12
427586595,0;1;2;4;5;9;12
42758922,
42759313,0;1;2;5;12
427594540,
427597476,0;18
427602034,
427609708,
427610835,0;1
427617632,
427621708,0;1;2;3;4;8;9;13
427623590,0;1;10
427626025,
427632470,
427633889,0;1
42763562,
427638205,
427638542,
42764443,0;21
427646810,
42764783,
427652599,0;1;5;12
427661947,
427666047,0;1
427671369,0;1
427672328,0;2;3;4
427678514,
427680237,0;1
42768364,
427698306,
427707301,0;22
42772625,0;1;18
427727732,0;1;2;3;4;6;7;8;9;10;11;13;14;19
427732248,
427737931,0;1
427738900,0;1;2;3;4;5;6;7;8;9;10;11;13;14;16;17;18;19
427750577,0;1;5;12
427754365,0;1;2;5
427756043,
427761620,
427767301,
42777060,
427778691,
427784046,
427784928,
427788321,
427788951,
427791312,
427793482,
427798639,
427803788,0;1;5;12
427803903,
427806768,0;1
427813615,0;1
427813899,
427814409,
42781970,0;21
427820679,0;1;5;12
427823346,
427829838,
427832920,
427835406,
427838036,0;1;4
427840323,
427841051,
427844978,
427845913,0;1
427849978,0;1
427851015,
427855491,
427858755,0;1;5;12
427882246,0;1
427882713,
427882814,
427883341,0;1;2;3;4;6;7;8;9;11;13;14;18;19
427894273,0;22
427910158,0;1
427914714,0;1
427916864,
42791689,0;1
427922741,
427924280,
427924801,
427926414,0;1;3;8;10
427927086,0;1
427931753,0;1
427931867,0;1;2;3;4;5;6;7;8;9;11;12;17;18;19
427932566,
427936207,
427938253,
427940085,
427948194,0;16;18
427964862,
427969685,0;1;3;8
427972459,
427974730,
427980261,
427983099,0;1
427983797,0;1;4;5;8
427984577,
427986618,0;1;5
427986796,0;1;5;12
427991333,
42799430,
427994971,
427995403,0;1;5;12
427996936,
428011230,0;1;4
428014125,
428014964,
428026337,
428028600,
428033715,
42803592,
428042863,
428052445,0;1
428061205,0;1;4
428066569,0;20
428068787,
428071026,
428077966,0;1;2;4;8
428086336,0;1;5;12
428091548,0;1;5;12
428092185,0;1;5;12
42810622,0;1
428111259,0;1;2;3;4;6;7;8;9;13;14;19
428117074,
428117373,
428121521,0;1
428124190,
428129051,
428134993,0;22
428136355,
428136792,
428145848,0;1;2;5;8;12
428145927,
428148869,
428155657,
428156340,
42816245,
428163681,
428166263,
428172014,
428185631,
428185659,0;1;5;8;10;12
428186884,0;1;5;12
428188065,
428194791,
428198195,0;1;5
428212027,
428226817,0;1;5;8;12
428231852,0;1;5;12
428238155,
428261564,0;1;5;12
428265245,0;1
428278810,0;1;5
42827997,0;1
428280209,
428291102,0;18
428298687,0;1
428303787,
428305986,0;1
428306323,0;1;5
42830720,
428307944,
428315513,
428319864,0;1;18
428327671,
428331318,0;1
42833474,
428336557,
428339426,0;1;2;5;11;16;18
428347631,
428354374,0;1
428363504,0;1;5;16;18
428368311,
428368773,
428370130,
428381456,
428388531,0;1;5;12
428389205,
428390875,
428393404,
428393680,0;1;5
428410239,0;1
428410438,
428412335,0;1;2;3;4
428414080,0;1;5;12
428421559,0;1
428423335,0;1;5;8;10;12
428435374,0;1
428442783,0;1
428458554,
428461455,0;1;5;8;12
428470105,0;18;19
428474250,
428475683,
428483656,0;1
428486336,0;1
42849478,0;1
428496121,0;1
428496383,
428499952,
428514261,
428521689,
428525929,
42853353,
428534768,0;1
428535850,
428537322,
428541849,
428541988,0;1
428566875,0;1;2;5;12;22
428568540,
428569810,
428572406,0;22
428576974,0;1;5
428578137,0;22
428578414,0;1;8
428590135,
428593500,
428595600,
428597210,0;18
428600564,0;1;5
428601147,0;1;4;5;8;9;12;14
428607070,
428607175,0;1;2;3;4
428609112,0;22
428611791,0;1
428614173,
428616541,
428639396,
428643953,0;1;5;10;12
428646639,0;3
42865003,0;16;18
428653227,
428672014,
42867428,
428676985,
428683864,0;1;2;3;4;9
428689959,0;1
42869172,
428700904,
428701639,0;1;2;3;4;6;7;8;9;14
428702164,
42870625,
428708349,
428709843,0;1
428713128,0;1;2;3;4;5;8;9
428715419,0;2;3;4
428721211,
428741419,
428744221,0;1;5
428746081,
428746901,
428753561,0;1;16;18
428763381,0;1;5;8;12
428763398,0;1;5;12
428765353,
428765562,
428765970,
428767555,0;1
428767695,0;1
428770437,
428779151,
428779367,
428783618,
428784846,0;1;5;12
428790068,
428791547,
428795686,
428799627,0;1;12
428800185,0;1
428802143,0;1
428811032,
428820393,
428821531,
428823705,
42883128,
428832494,0;1
428832556,
428833239,0;1;3;8;9
42883479,0;1;3;5;8;12;13
428841577,0;1
428844479,
428847645,
428847749,0;18;19
428847858,0;1;2;3;5;8;10;12
428853735,0;1;2;5;8;12
428853759,
428854618,0;1;5
428859139,
428863487,
42886672,0;1;5;12
428867803,
428870118,0;1
42887060,
428874226,
428876147,
428877170,0;1;5;12;22
428880695,0;1
428886253,
428899951,
428900479,0;1;2;5;12
428905705,0;1
428912318,
428916087,
428920455,
428922115,
428929530,
428933708,0;1
428936430,
42893670,0;1;3
428948474,0;1;2;5;12
428954516,
428958757,0;1;5;12
428970429,
428974759,0;1;5
428982396,
428982972,0;1
428993791,0;1;3;8
428994491,
428995928,0;1
42900041,0;1
429001570,
429011892,
429016145,0;1;5
429017528,0;1;4
429017554,0;1
429022866,
429034976,
429041676,
429042510,0;1;5;12
429044099,
429044673,
42904797,0;1;4
429055685,
429057607,0;1
42906141,
429064307,0;1
429070374,0;1;2;5;8;12
429076825,
429081670,
429081773,
429101069,
429104744,0;1
429107832,
429110535,
429111202,
429111283,
429123898,
429124788,
429131978,0;1
429134983,
429146885,
429150175,
429156289,
429159498,0;1;2;4;6;7;9;13;18
429164315,
429166255,
429173493,0;1
429175670,
429179391,
429180196,0;1
429183157,0;1;5;12
429183983,
429185765,0;1;2;3;4
42918739,
429188463,
429188795,
42919184,
429195038,
429196276,
429200577,
429206812,0;1;2;4;5;8;11
429209421,0;1;8
429212950,
429218900,
42922115,0;22
429226483,
429228045,
429237136,
429239027,
429239597,0;1;4;5;6;9;11;18;19
429243769,
429255830,
429262850,
429269114,0;1;5;12
429270403,
429272303,0;1;5;12
429278529,0;1;5
429290892,
429312361,
429313589,0;1;5;8;10;12
429317111,0;16
429322132,
429322422,
429326654,
429341078,0;1
429341576,0;1
429346692,
429347792,0;1;5;8;12
429353372,0;16;18
429359591,
429359781,
42936340,
42937563,0;1;3
429380293,
429389504,0;1
42939007,
42939267,
429393743,
429412191,0;1;16;18
429415455,
429422630,
429429506,0;1
429431441,
429432075,
429432235,
429444824,0;1;2;3;4;6;7;8;9;10;11;13;14;16;18;19
42944975,
429455021,
429457636,0;1;5
429458566,0;1;2;3;4;5;6;7;8;9;11;13;17;19
429466936,
429469089,
429476488,
429481793,0;1;2;5;12
429488150,
429489510,0;1;5;12
429489680,
429493125,0;1;2;3;4;6;7;8;9;13;14
429498433,
429500923,
429503244,0;1;5;12
429505464,
429506345,0;1;5;12
429517263,
429517456,0;21
429518029,
429525212,
429525853,
429527872,
429528533,
429541219,
429551050,
429559146,
429559249,0;1;2;4;5
429560202,
429562285,
429563583,
429565331,
42956680,0;1;5;8;10;12
429573923,
429575940,0;1
429578348,
429578710,
429579758,0;1;5;12
429584141,
429585851,
429596226,
429597925,
429599231,
429599506,
42960378,
429606087,
42960953,
429616263,
429618243,0;1
42962890,0;1;5
429630431,
429633296,
429634607,0;1;5;12
42963619,
429636206,
429641725,0;1;2;4
429644467,0;1;5;12
42964669,
42964874,0;1
42965199,
429653038,
429653716,
429658535,0;1;2;3;4;5;7;8;9;11;12;13;16;17;18;19
429672568,
429682667,0;1;5;8;10;12
429693932,
429694879,0;1;3;8;9
429701014,
429710894,
429711489,
429713330,0;1;5;12
429720874,0;1
429725081,
429728963,
429736718,
429742790,
429744391,
429747090,
429747551,0;1;5;12
429747861,
429747936,0;22
429750088,
429767056,
429775258,
429777779,0;21
429778116,
429779086,0;1;5;12
429788684,0;1
429793494,0;21
429795948,0;1;5;12
42979862,
429800377,0;1;3;5;10;12
429802497,
42980787,0;1;4
429818737,0;1
429819579,
429820584,
429844760,0;1;5;8;22
429846748,0;1;5;12
429848000,
429849466,0;1;2;3;4;6;7;8;9;13
429855480,
429857127,
429865583,
429868905,
429871462,0;1;5;8;12
429875328,0;1
429879176,0;1
429879740,0;1;2;5;8;12
429883769,
429908014,
429909123,0;1
429909135,0;1;3;4;8;9
429914239,
429917718,
429917809,
429918275,
429923151,0;1
429927647,0;1;5;12
429936089,
429941400,
429954434,0;1
429955743,0;1;5;12
429955956,0;1
429969723,
429971501,0;1
42997367,0;1;2;3;4
429974745,
429979694,
429980690,0;1
429989123,0;1;3;8
429998227,
430006615,
430011995,
430019318,
430042239,0;1;18
430042591,
430046143,
430051281,
430053344,0;1;2;3;4;6;7;8;9;13;14
430056314,0;1
430061105,
430070518,
430076418,0;1;5;12
430076992,
430077010,
430080154,
430088064,
430088472,
43009526,
430096485,0;1;5;8;10;12
43011068,
430112455,
430113358,
430114669,0;1
430125133,
430126549,
430131484,0;4;16;18
430133715,0;1;2;3;4;6;7;8;9;14
430140575,
43014072,0;1
430140821,0;1
430141424,
430144127,
430144750,0;1;5
430150168,0;1
430154049,0;1;5;8;10
430154875,0;21
430156087,
430164580,
430165354,
430169635,0;1;5;12
430176500,
430177432,18;22
430178008,0;1;5;12
430180230,
430180917,
430188533,0;1;5
430206728,
430206977,
430211001,
430213769,
430220827,
430229534,
430231050,0;1;22
430237205,0;1;16;18
430242711,
430245483,0;16;18
430246800,
430248962,0;1;3
430258506,0;1;5
430262825,
430264774,
43026669,0;21
430268992,
430274020,0;1
430277384,
430285653,
430287010,
430289854,
430290286,
430291593,
430292184,
430312038,0;1
430312958,0;1;5;12
43031577,0;1;5;12
430316902,
430316995,
430319389,0;1;5;8;12
43032252,0;3;8
430327416,
430332942,0;1;3;5;8;10;12
430338900,0;1;5;12
430343514,0;1
430359598,
430361632,
430362423,0;1;5;12
430364359,
430366042,
43036681,
430367051,
430374403,0;1;5
430384296,0;1;2;4;5;7
430385642,
430389960,0;1
430392408,
430394391,0;18
430396417,
430404790,0;1;2;3;4;9
430419883,
430422203,0;1;5;12
430423307,
430424645,
430442847,
43044647,
430466797,0;1
430470532,
430472033,0;1;2;3;4
430481080,0;1
430487802,0;1
430489492,
430492340,0;1;2;5;8
430493856,
430498232,
430500555,
430500609,
430505749,0;1
430510217,
430510878,0;1;5;12
430537110,
430540470,0;1;2;4;5;8;9;18
430541086,0;1
430542551,
430545585,
430548310,0;1
430549230,0;1;18
430552126,0;1;4
43055289,
430555912,
430562325,0;1;2;3;4;5;6;8;9;10;14;18;19
430565233,0;1;4
430566587,
43056658,
430574384,
430578642,0;1
430578888,
430585043,0;1;5;12
430587924,
430606751,
430609702,
430611550,
430612483,
430615646,0;1
430618327,
430618950,0;1;2;3;5;8;10;12
430621544,
430632199,0;1
430633401,
430644711,0;18
430646165,
430648667,0;1;5;12
430649319,
430649810,0;1
430658562,0;1;2;4;7
430663983,0;1;2;3;4;5;8;9;10;13;14
430669731,0;1
430670023,
430670826,
430671223,
430671436,
430674010,
430698242,
430703183,0;1
430730739,
43073428,
430744639,0;1
430750322,
430751726,
430754847,0;1
430755292,
430760478,
430761703,
430768129,0;1;5;12
430769202,0;1
430770605,
430776273,
430784921,
430821783,
430822217,
430823445,0;1;5
430832868,0;1;5
43084611,0;1
430847771,
430856324,0;1;5;12
430860342,
430876626,
430879520,
430879670,
430880148,
430896599,
430922067,
430922554,0;1
43092500,
430929883,
430934095,
430935909,
430938183,0;1
430941737,0;1;3;5;8;10;12
43094270,
430944427,
430961872,
430962231,0;1;5;12
430966690,0;1;2;3;4;5;8;10;12
43096678,
430967251,0;1
430977077,
430978266,0;1;5;12
430981176,0;1
430986114,
430986701,
430992667,
430992920,
430993195,0;1;2;3;4;5;8;13
430997754,
431003547,0;1;2;3;4;7;8;9;13;14
431006708,
431007551,
431009611,0;1;5;8;10;14
43101169,
43102057,0;1;3;8;10;13
431023267,0;1;5;12
431042951,
43104395,0;1;4
43104414,0;1;5;8;12
431046627,0;22
431052460,0;1
43105555,
431055619,
431069994,0;1
431070159,
431072454,0;1;5;12
431077724,0;1
431079715,
431081035,0;1
431083134,0;1
431086183,0;1
431092253,
43109320,0;1;12
43109596,0;1
431104444,
431105240,
431105531,0;3
431109828,
431110624,0;1;4;5
431113420,
431119997,0;1
431120156,
43112674,0;1;2;3;4;7;8;9
431128755,
431131091,
431135503,0;1
431139556,
431140008,
43114115,0;1;5;12
431143404,0;3;8
431147809,
43115129,0;1;4;5
431157508,
431170044,
431175447,
431175637,
431176595,0;1
431180307,
431187303,
431193537,
431193571,
431197133,
43120311,
431203539,
431203745,
431205670,0;1;7
43121622,0;1;5
431219183,
431222312,0;3;22
431225318,0;1
431231668,
43123200,
431232238,0;1;5
431232549,
431242097,
431243364,0;1
431243769,
431245870,
431253172,
43125746,
431266357,
431267291,
431267735,
431270574,0;1;2;4;5
431291531,0;1;5;12
431293366,0;1;5;12
431294896,
43130431,
431308200,
431311221,
431320958,
431334604,0;1;5;12
431344059,0;1
431344879,0;1;2;4;5;8;12
431344964,
431347201,
43134773,0;22
431361310,
431361696,0;1;4
43136847,
431372043,0;1
431376053,
431380394,
431385009,
431388261,0;1;5;10;12
431393109,0;1
431394017,
431405730,
431408192,
431417168,
431424390,
431426556,0;16;18
431434361,
431436642,0;1
431442933,
431447078,0;1;4;18
431448064,
431452240,0;1;5;12
431469192,0;1;2;3;4;7;8;9;14
431473245,
431473407,
431477141,0;1
431477375,0;1;8;10
431478173,
431488770,
431492977,0;16;18
431495657,
431497444,
431500978,
431506084,0;1
431506846,0;1;2;5;8;12
431506893,
431510312,
431518328,
431519579,
43152250,0;1;4
43152265,0;1;2;3;4;6;8;9
431528683,0;1;8
43153173,
431532065,0;18;19
43153358,0;1;4;5
431536270,
431544926,0;1
431552604,
431561390,0;18
431566584,0;3;8;9;14
43157335,
431574433,0;1
431580563,
431584193,0;1;5;12
431589828,
43159277,0;1
431599921,
431601557,
431604570,0;1;5;12
431607434,
431612991,0;1;2;3;4;8;9
431613772,0;1
431617132,0;8;10
43162933,
431632776,0;1;4;5
431638128,0;1;5;12
43163975,0;1;4;5;12
431639901,
431644015,
431649974,
43166072,
431673211,
431674971,0;1;5;12
431680388,0;1
43168134,
431692332,
431696013,
431696687,
431706726,
431710099,0;1;5;12
43171438,0;1
431718587,0;1;5
43172068,
431725628,
431735162,0;1;5
431740602,
431747271,
431754164,0;1
431761443,
431767826,0;1;2;5;8;9;12
431772888,
431773458,
431775375,
431806334,
431808506,
431816268,
431817713,0;1
431819923,
431821902,
431827441,
43182897,
431830196,
43183456,
431836972,0;1
431844943,
431847616,
431851662,
431860417,
431861273,0;22
431863866,
431870433,
431872682,0;1
431879878,
431885774,0;1
431886094,0;16;18
431902632,
43190365,
431905988,0;1;5
431907975,
431911342,0;1;5
431922500,0;1
431931973,
431932265,
43194228,0;1
431947839,0;1;5;12
431951386,
431957982,0;1;5;12
431960152,
431967880,
431969204,0;1;3;4;8
431970822,
431978295,
431990880,
431993623,0;1
431993668,0;1;2;5;8;12
431993869,0;1;4;5
431997725,0;1;2;4;5
43199815,0;1;5;12
432000856,
432003213,0;1;5;8;10;12
432006580,
43201046,
43201591,
432017288,0;21
432020672,
43202370,
43202803,
432045416,
432045924,0;1;3;10
432049103,0;1;4;5
432049608,
432050258,
432054839,0;1;5;12
432055318,0;1;2;3;4
432076675,
432077916,0;21
432083978,
432090233,
432090312,0;1
43209221,
432094710,
432100164,0;3
432103703,
432106899,
432109831,0;1;5;12
432117476,
432122316,0;1;5;8;12
432136745,
432136773,
432140919,
432149715,
432149842,
432150116,
432153786,
432153817,0;1;4;8;10
432154548,0;1;2;3;4;5;8;9
432156741,0;1;5;8;10;12
432165979,0;1;2;5;12
432168934,0;1;5;12
432173730,
432178046,0;1;12
432178193,
432183493,
432183908,
432196745,0;1
43220178,0;1
432205938,0;1;2;3;4;6;7;8;9;14
432206098,0;1;5;18
432207251,
432215258,
432223374,
432225723,
432225930,
43223363,
432238185,
432244483,0;1;3;8
432248227,0;1;5;12
432251445,0;1
432254847,
432256889,
432258741,
432260731,0;1
432262250,0;1;5;12
432265031,
432271762,0;1
432276173,
432288263,0;18;19
432290147,0;1;5;12
432290568,
432292723,0;1
43229469,
432294997,
432297437,
432301953,
432328784,
432331212,0;1;5;22
432331679,
432333933,
432346398,0;1;5
432346939,
432346993,0;1
432348651,
432349156,
43235781,
432362696,0;1;2;4;5;12
432366939,
432372900,
432373821,
432378346,0;1
432384318,
432385265,
43238886,
432392593,0;1;5
432396618,
432398943,
432412538,0;1;5;12
432414708,
432414905,
432422182,
432424324,
432429659,
432441627,0;1
43247055,
432471742,0;8;10
432473947,
43247624,
432478640,
432478940,
432479633,
432479947,0;22
432480051,
432484279,0;1;5;12
432493866,
432495117,0;1;5;12
432502953,
432505037,
432510152,
432510325,0;1
432518667,0;1;3
432525698,
432537007,0;1;5;12
432541042,
432541853,
432543450,
432546283,
432548383,0;1;5;12
432548976,0;1
432551996,0;1;2;4
432553671,
43255515,
432559748,
432561076,0;1;5;12
432562139,
432576152,0;1;16;18
432579459,0;16;18
432584317,0;1
432587368,
432587819,
432593417,0;1;5
432595162,
432597107,
432601601,
432613790,
432616761,
432618539,
432624095,
432625510,
43263620,0;1
432643418,
432645643,
43264757,0;1;2;3;4
432651287,
432655364,0;1;2;3;4;6;8;9;14
432658113,
432663538,
432675788,0;1;5
432681455,0;18;19
432681605,
432685780,
432692587,0;1;2;3;4;7;9
432693722,
432694032,
432695506,
432697022,
432701543,0;1
432703588,0;1
432706998,0;22
432708449,
43271410,
432720978,
432722378,0;1;5
432732695,
432734753,0;1;5;12
432735412,
432740392,
432742020,0;1;5;18
432745200,0;18
432753566,
432755896,
432761215,0;1;5;12
432764778,
432772406,0;1;5;12
432772704,0;1;2;3;4;6;7;8;9;13;14
432777247,0;1;3
432792496,
432812655,0;1
432822663,
432823942,0;1
432833060,
432837587,0;1;5;12
432840752,
432845019,0;1;2
432845538,
432848218,
432849730,0;1
432855847,0;1;5;12
432860401,
432860455,
432863698,0;1;3;8;10
432868364,
432875635,0;1;5
432877785,
432879922,0;1;2;4;5;8;12;19
432881103,
432881137,
432881684,0;1;5
432888422,0;1;5;16
432890483,
432891331,0;22
43289268,
432892914,0;3;22
432907940,0;1;5
432912810,0;1
432913958,0;1
432928476,
432931740,
432932614,
432936447,0;1
432942106,
432945387,
432948263,
432953249,0;1;5
432955237,0;1
432962196,
432967392,0;1;2;3;4;5;6;7;8;9;11;13;14;16;17;18;19
432973095,0;1
432977837,
432979798,
432981334,0;1;5;12
432991592,0;16;18
432992199,
432994739,0;1;3;5;8;10
433005565,
433008176,0;1;5;12
433008410,
433008493,0;1;22
433009995,
433010241,
433012706,
433017921,
43302155,
433022415,
433027778,0;1;5;12
433028539,
433028827,22
433032375,
433033785,
433040496,
433046734,0;20
433049688,
433051731,0;1;2;3;4;18
433055008,0;1;5
433057649,0;1;2;5;12
433060482,
433065727,
433069418,0;1;16;18
433069962,0;1;2;3;4;6;8;9;13;18;19
433073978,0;1
433076254,
433087415,0;1;5;12
433091914,
433097000,
433097008,
43309886,0;1
433102273,0;1
433119928,0;1;5;12
433120886,
433124084,0;1;5;8;12
433135954,
433137401,0;1;3
43313788,
433139483,
433140693,
433143942,
433149336,
433150229,
433153351,
433153786,
433163769,
433164157,
433167131,0;1;5;12
433171692,
433173247,
433174496,
433177587,0;1
433181739,0;1;5;12
433183189,0;1
433184140,0;1
433196111,
433199765,
433201773,
433202025,
43320628,
433210631,0;18
433211205,
433213118,0;1;5;12
433214481,
433216544,
433219027,
433221849,
433224443,0;1
433225267,
433236715,
433257306,
433262639,0;1;5;8;12
433263007,
433263470,
433270057,
433281528,0;1;16;18
433297620,0;1
433308145,
433311593,
433317304,
433317734,0;1
433317784,
433325970,
433333450,0;1;5;12
433334689,
433344411,
433370195,
433374239,0;1;5;12
433377947,
433407010,
433408872,
433410701,0;22
433411430,
433412413,
433413238,0;1;3;4;7;8;9;14
433419900,0;1;5;12
433426713,0;1;5;12
433432927,
433432957,0;1;5;12
433433792,0;3
433438869,
433439539,
433439924,
433446046,
433446432,
433448170,
433450756,0;1;2;4;5;8;9
433453522,
43345730,
433460806,
433461094,0;3;8;9;10;13
433469045,
